design_id,design_sha256,experiment_id,contrast_id,metric,check_n,finite_n,estimate,ci_low,ci_high,half_width,interval_width,precision_target,precision_pass,binary_metric,familywise_coverage,multiplicity_count,experiment_stopped_at_check,experiment_stop_reason,all_registered_primary_intervals_pass
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,48,46,-1.7664486241204376,-17.62934098418954,14.096443735948663,15.8628923600691,31.7257847201382,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,48,22,1.3826986103384513,-0.1791457073242657,2.9445429280011686,1.561844317662717,3.123688635325434,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,48,44,-27.5006944642784,-49.34280413917266,-5.658584789384143,21.842109674894257,43.68421934978851,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,48,35,2.451230784130184,1.1147860376234182,3.78767553063695,1.336444746506766,2.672889493013532,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,48,46,31.381887052854335,14.345697337228994,48.41807676847968,17.03618971562534,34.07237943125068,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,48,1,7.930640621113582,,,inf,inf,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,48,46,1.3214192471997184,-14.557694282011818,17.200532776411254,15.879113529211537,31.758227058423074,12.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,48,19,2.325984452344693,0.02781922263459302,4.624149682054792,2.2981652297101,4.5963304594202,10.0,False,False,0.95,24,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,62,44.606852094143136,30.207009502514275,59.006694685772,14.39984259162886,28.79968518325772,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,2,3.217968573262823,-304.0552353461932,310.4911724927189,307.273203919456,614.546407838912,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,62,17.392272584697345,0.4831837577549578,34.30136141163973,16.909088826942387,33.818177653884774,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,17,2.5699789199121095,0.52186216377756,4.618095676046659,2.0481167561345495,4.096233512269099,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,60,17.8994529598369,0.23446414996827158,35.564441769705525,17.66498880986863,35.32997761973726,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,17,1.9618108648002268,-0.019350840082337672,3.9429725696827913,1.9811617048825645,3.962323409765129,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,62,-53.29062248737357,-68.33375807245316,-38.24748690229397,15.043135585079595,30.08627117015919,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,58,2.8632955567815923,1.8458996604908537,3.880691453072331,1.0173958962907386,2.034791792581477,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,64,-32.66682434645955,-46.53290323960634,-18.800745453312754,13.866078893146796,27.73215778629359,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,54,1.883732944890293,0.9880712491613164,2.7793946406192696,0.8956616957289767,1.7913233914579534,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,62,-34.37463626440313,-48.91305933348403,-19.836213195322234,14.538423069080896,29.07684613816179,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,53,1.7459913367431454,0.948528488759527,2.5434541847267638,0.7974628479836184,1.5949256959672369,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,62,-21.44702464392942,-39.16064446635647,-3.7334048215023685,17.713619822427052,35.427239644854104,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,44,2.3695706524331683,1.290331785012855,3.448809519853482,1.0792388674203133,2.1584777348406265,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,64,33.33272880053423,19.50155111375053,47.163906487317924,13.831177686783699,27.662355373567397,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,3,3.4030974230131505,-39.305104307269474,46.111299153295775,42.708201730282624,85.41640346056525,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,62,-2.914606344993589,-15.591821350892062,9.762608660904885,12.677215005898473,25.354430011796946,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,33,1.4127923641071283,0.30822253495396956,2.517362193260287,1.1045698291531587,2.2091396583063174,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,60,-19.734248298512412,-38.90551918446837,-0.5629774125564566,19.171270885955956,38.34254177191191,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,45,2.4620885624542765,1.3081733484695213,3.616003776439032,1.1539152139847553,2.3078304279695105,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,62,32.81254397214854,18.643846462723307,46.981241481573775,14.168697509425233,28.337395018850465,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,2,7.902411227669091,-0.7238251925960562,16.52864764793424,8.626236420265148,17.252472840530295,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,62,2.671850702426766,-9.798238920154533,15.141940325008067,12.4700896225813,24.9401792451626,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,29,2.4037891466490717,0.6710617953504014,4.136516497947742,1.7327273512986703,3.4654547025973406,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-DOMINATED_OPTION_NULL-QXF,information_interaction,16,16,0.0,0.0,0.0,0.0,0.0,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-ROBUST_OPTION_SUBSTITUTES-QXF,information_interaction,16,16,-3.1137036357536347,-3.4760100141961794,-2.75139725731109,0.3623063784425446,0.7246127568850892,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-SPECIALIZATION_UNLOCKS-QXF,information_interaction,16,16,3.257760662126386,2.787915796354234,3.727605527898538,0.46984486577215173,0.9396897315443035,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True
